Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Hour,Minute,Time of Day,Weekend,Total Vehicle Count,Car_Bus_Count,Car_Truck_Count,Bus_Truck_Count,min_speed,max_speed,bias_factor,adjusted_min_speed,adjusted_max_speed,lower_bound,Probabilistic Speed,Speed_Lag_1,Speed_Lag_2,Speed_Lag_3,Speed_Rolling_Mean,Speed_Rolling_STD
2025-08-07 08:30:00,23,1,110,21,23,5,159,normal,8,30,8.5,0,159,2530,550,115,60,80,0.7,60,75,64.5,74.1131139336524,21.912342332301815,21.905333037244514,69.24818843050919,39.31026310106625,30.14015314889754
2025-08-07 08:45:00,23,1,94,26,20,15,155,normal,8,45,8.75,0,155,1880,1410,300,60,80,0.7,60,75,64.5,65.72360483233497,74.1131139336524,21.912342332301815,21.905333037244514,53.91635369942973,28.031919724319984
2025-08-07 09:00:00,23,1,55,10,5,8,78,low,9,0,9.0,0,78,275,440,40,80,100,0.7,80,95,84.5,91.40627628993943,65.72360483233497,74.1131139336524,21.912342332301815,77.08099835197561,13.09603591703265
2025-08-07 09:15:00,23,1,78,11,7,16,112,normal,9,15,9.25,0,112,546,1248,112,60,80,0.3,60,75,70.5,71.57457438409568,91.40627628993943,65.72360483233497,74.1131139336524,76.23481850212336,13.460620703724024
2025-08-07 09:30:00,23,1,50,11,13,15,89,low,9,30,9.5,0,89,650,750,195,80,100,0.3,80,95,90.5,90.97971824763812,71.57457438409568,91.40627628993943,65.72360483233497,84.65352297389109,11.328709551477898
2025-08-07 09:45:00,23,1,63,14,27,14,118,high,9,45,9.75,0,118,1701,882,378,30,60,0.3,30,55,47.5,52.002588937540395,90.97971824763812,71.57457438409568,91.40627628993943,71.5189605230914,19.488624168734308
2025-08-07 10:00:00,23,1,76,11,9,17,113,normal,10,0,10.0,0,113,684,1292,153,60,80,0.3,60,75,70.5,72.32090079709555,52.002588937540395,90.97971824763812,71.57457438409568,71.76773599409135,19.494451666781632
2025-08-07 10:15:00,23,1,56,6,26,5,93,normal,10,15,10.25,0,93,1456,280,130,60,80,0.3,60,75,70.5,71.20089303206484,72.32090079709555,52.002588937540395,90.97971824763812,65.17479425556694,11.421201734214396
2025-08-07 10:30:00,23,1,32,13,8,11,64,low,10,30,10.5,0,64,256,352,88,80,100,0.3,80,95,90.5,90.7617859487398,71.20089303206484,72.32090079709555,52.002588937540395,78.09452659263341,10.984452605595946
2025-08-07 10:45:00,23,1,47,7,8,29,91,normal,10,45,10.75,0,91,376,1363,232,60,80,0.3,60,75,70.5,71.8413542260085,90.7617859487398,71.20089303206484,72.32090079709555,77.9346777356044,11.113216297222595
2025-08-07 11:00:00,23,1,30,9,0,31,70,normal,11,0,11.0,0,70,0,930,0,60,80,0.3,60,75,70.5,72.21666236400225,71.8413542260085,90.7617859487398,71.20089303206484,78.27326751291686,10.817002061154962
2025-08-07 11:15:00,23,1,46,2,4,31,83,normal,11,15,11.25,0,83,184,1426,124,60,80,0.3,60,75,70.5,72.80408116073104,72.21666236400225,71.8413542260085,90.7617859487398,72.28736591691394,0.48524224054522097
2025-08-07 11:30:00,23,1,52,2,5,29,88,normal,11,30,11.5,0,88,260,1508,145,60,80,0.3,60,75,70.5,72.88166327263598,72.80408116073104,72.21666236400225,71.8413542260085,72.6341355991231,0.3636174810938897
2025-08-07 11:45:00,23,1,20,3,12,29,64,normal,11,45,11.75,0,64,240,580,348,60,80,0.3,60,75,70.5,73.38653168981824,72.88166327263598,72.80408116073104,72.21666236400225,73.02409204106176,0.31626985355599857
2025-08-07 12:00:00,23,1,47,2,10,28,87,normal,12,0,12.0,0,87,470,1316,280,60,80,0.3,60,75,70.5,72.81264602055595,73.38653168981824,72.88166327263598,72.80408116073104,73.02694699433674,0.3133156717959583
2025-08-07 12:15:00,23,1,28,10,11,34,83,normal,12,15,12.25,0,83,308,952,374,60,80,0.3,60,75,70.5,74.90560053362094,72.81264602055595,73.38653168981824,72.88166327263598,73.70159274799839,1.0814630142678088
2025-08-07 12:30:00,23,1,54,2,11,26,93,normal,12,30,12.5,0,93,594,1404,286,60,80,0.3,60,75,70.5,73.26554963077913,74.90560053362094,72.81264602055595,73.38653168981824,73.66126539498534,1.1011620557274975
2025-08-07 12:45:00,23,1,20,6,1,34,61,normal,12,45,12.75,0,61,20,680,34,60,80,0.3,60,75,70.5,74.8039044759129,73.26554963077913,74.90560053362094,72.81264602055595,74.32501821343767,0.9189345897678473
2025-08-07 13:00:00,23,1,53,13,7,15,88,low,13,0,13.0,0,88,371,795,105,80,100,0.3,80,95,90.5,91.48200004081218,74.8039044759129,73.26554963077913,74.90560053362094,79.85048471583475,10.102511839823666
2025-08-07 13:15:00,23,1,30,5,31,18,84,normal,13,15,13.25,0,84,930,540,558,60,80,0.3,60,75,70.5,72.8655268969664,91.48200004081218,74.8039044759129,73.26554963077913,79.71714380456383,10.234657229450155
2025-08-07 13:30:00,23,1,72,15,6,10,103,low,13,30,13.5,0,103,432,720,60,80,100,0.3,80,95,90.5,90.74410819050837,72.8655268969664,91.48200004081218,74.8039044759129,85.03054504276234,10.541673062723255
2025-08-07 13:45:00,23,1,69,5,35,23,132,high,13,45,13.75,0,132,2415,1587,805,30,60,0.3,30,55,47.5,49.73538064697963,90.74410819050837,72.8655268969664,91.48200004081218,71.11500524481815,20.560330207120373
2025-08-07 14:00:00,23,1,38,15,8,15,76,low,14,0,14.0,0,76,304,570,120,80,100,0.3,80,95,90.5,94.8434205614871,49.73538064697963,90.74410819050837,72.8655268969664,78.44096979965836,24.944122091797638
2025-08-07 14:15:00,23,1,41,8,5,14,68,low,14,15,14.25,0,68,205,574,70,80,100,0.3,80,95,90.5,90.94489233012501,94.8434205614871,49.73538064697963,90.74410819050837,78.50789784619725,24.99385804707106
2025-08-07 14:30:00,23,1,8,8,29,30,75,normal,14,30,14.5,0,75,232,240,870,60,80,0.3,60,75,70.5,74.43668762661675,90.94489233012501,94.8434205614871,49.73538064697963,86.74166683940962,10.83323661991792
2025-08-07 14:45:00,23,1,9,20,3,27,59,normal,14,45,14.75,0,59,27,243,81,60,80,0.3,60,75,70.5,73.09469079583644,74.43668762661675,90.94489233012501,94.8434205614871,79.4920902508594,9.941088746891895
2025-08-07 15:00:00,23,1,58,9,24,18,109,normal,15,0,15.0,0,109,1392,1044,432,60,80,0.3,60,75,70.5,72.88632476867573,73.09469079583644,74.43668762661675,90.94489233012501,73.47256773037633,0.8414270503531356
2025-08-07 15:15:00,23,1,99,10,10,10,129,normal,15,15,15.25,0,129,990,990,100,60,80,0.3,60,75,70.5,74.77865118289361,72.88632476867573,73.09469079583644,74.43668762661675,73.58655558246862,1.0376285658825424
2025-08-07 15:30:00,23,1,40,18,9,20,87,normal,15,30,15.5,0,87,360,800,180,60,80,0.3,60,75,70.5,73.09798278489501,74.77865118289361,72.88632476867573,73.09469079583644,73.5876529121548,1.03684976714898
2025-08-07 15:45:00,23,1,118,9,29,18,174,heavy,15,45,15.75,0,174,3422,2124,522,20,30,0.3,20,25,23.5,23.910214708724297,73.09798278489501,74.77865118289361,72.88632476867573,57.26228289217099,28.89595993648541
2025-08-07 16:00:00,23,1,104,27,15,10,156,normal,16,0,16.0,0,156,1560,1040,150,60,80,0.3,60,75,70.5,73.44247054538798,23.910214708724297,73.09798278489501,74.77865118289361,56.81688934633578,28.49853671214548
2025-08-07 16:15:00,23,1,131,29,15,18,193,heavy,16,15,16.25,0,193,1965,2358,270,20,30,0.3,20,25,23.5,24.79551588599768,73.44247054538798,23.910214708724297,73.09798278489501,40.71606704670333,28.345353305483215
2025-08-07 16:30:00,23,1,128,14,22,20,184,heavy,16,30,16.5,0,184,2816,2560,440,20,30,0.3,20,25,23.5,23.585749234198968,24.79551588599768,73.44247054538798,23.910214708724297,40.607911888528214,28.441994752144808
2025-08-07 16:45:00,23,1,110,18,19,14,161,normal,16,45,16.75,0,161,2090,1540,266,60,80,0.3,60,75,70.5,71.92853225112763,23.585749234198968,24.79551588599768,73.44247054538798,40.103265790441434,27.56812603004089
2025-08-07 17:00:00,23,1,116,26,22,18,182,heavy,17,0,17.0,0,182,2552,2088,396,20,30,0.7,20,25,21.5,21.64243451276806,71.92853225112763,23.585749234198968,24.79551588599768,39.05223866603156,28.48828053685784
2025-08-07 17:15:00,23,1,140,26,31,16,213,heavy,17,15,17.25,0,213,4340,2240,496,20,30,0.7,20,25,21.5,21.597509618519155,21.64243451276806,71.92853225112763,23.585749234198968,38.38949212747163,29.045669451291626
2025-08-07 17:30:00,23,1,141,27,23,16,207,heavy,17,30,17.5,0,207,3243,2256,368,20,30,0.7,20,25,21.5,22.67776339277517,21.597509618519155,21.64243451276806,71.92853225112763,21.972569174687468,0.6111290579416125
2025-08-07 17:45:00,23,1,147,17,20,19,203,heavy,17,45,17.75,0,203,2940,2793,380,20,30,0.7,20,25,21.5,23.097220653723298,22.67776339277517,21.597509618519155,21.64243451276806,22.457497888339216,0.7737383062916295
2025-08-07 18:00:00,23,1,137,23,25,10,195,heavy,18,0,18.0,0,195,3425,1370,250,20,30,0.7,20,25,21.5,24.206470204282557,23.097220653723298,22.67776339277517,21.597509618519155,23.327151416927013,0.7898653339646863
2025-08-07 18:15:00,23,1,115,18,24,20,177,heavy,18,15,18.25,0,177,2760,2300,480,20,30,0.7,20,25,21.5,22.06624744473445,24.206470204282557,23.097220653723298,22.67776339277517,23.123312767580114,1.0703499259295506
2025-08-07 18:30:00,23,1,83,3,12,27,125,normal,18,30,18.5,0,125,996,2241,324,60,80,0.7,60,75,64.5,68.82920013743808,22.06624744473445,24.206470204282557,23.097220653723298,38.367305928818375,26.402469343756188
2025-08-07 18:45:00,23,1,55,9,5,10,79,low,18,45,18.75,0,79,275,550,50,80,100,0.7,80,95,84.5,86.55077398776038,68.82920013743808,22.06624744473445,24.206470204282557,59.14874052331098,33.314366489926215
2025-08-07 19:00:00,23,1,99,16,14,35,164,high,19,0,19.0,0,164,1386,3465,490,30,60,0.7,30,55,37.5,40.98543289227,86.55077398776038,68.82920013743808,22.06624744473445,65.4551356724895,22.96929059738942
2025-08-07 19:15:00,23,1,57,16,8,26,107,normal,19,15,19.25,0,107,456,1482,208,60,80,0.3,60,75,70.5,74.59509271178776,40.98543289227,86.55077398776038,68.82920013743808,67.37709986393939,23.62466175103451
2025-08-07 19:30:00,23,1,65,11,17,28,121,normal,19,30,19.5,0,121,1105,1820,476,60,80,0.3,60,75,70.5,73.80014138742442,74.59509271178776,40.98543289227,86.55077398776038,63.126888997160734,19.17918261385593
2025-08-07 19:45:00,23,1,52,1,14,35,102,normal,19,45,19.75,0,102,728,1820,490,60,80,0.3,60,75,70.5,71.61523513780563,73.80014138742442,74.59509271178776,40.98543289227,73.33682307900594,1.5430118863749103
2025-08-07 20:00:00,23,1,60,8,9,27,104,normal,20,0,20.0,0,104,540,1620,243,60,80,0.3,60,75,70.5,70.53797048757583,71.61523513780563,73.80014138742442,74.59509271178776,71.98444900426864,1.6621308325006043
2025-08-07 20:15:00,23,1,109,17,9,17,152,normal,20,15,20.25,0,152,981,1853,153,60,80,0.3,60,75,70.5,73.2165356719006,70.53797048757583,71.61523513780563,73.80014138742442,71.78991376576069,1.3477990684706784
2025-08-07 20:30:00,23,1,71,6,20,33,130,high,20,30,20.5,0,130,1420,2343,660,30,60,0.3,30,55,47.5,49.50371202864817,73.2165356719006,70.53797048757583,71.61523513780563,64.4194060627082,12.986613270978076
2025-08-07 20:45:00,23,1,105,12,17,31,165,high,20,45,20.75,0,165,1785,3255,527,30,60,0.3,30,55,47.5,52.05494534054576,49.50371202864817,73.2165356719006,70.53797048757583,58.25839768036485,13.016782128594919
2025-08-07 21:00:00,23,1,72,18,18,25,133,normal,21,0,21.0,0,133,1296,1800,450,60,80,0.3,60,75,70.5,74.7086532631507,52.05494534054576,49.50371202864817,73.2165356719006,58.75577021078155,13.874366872577074
2025-08-07 21:15:00,23,1,107,8,6,25,146,normal,21,15,21.25,0,146,642,2675,150,60,80,0.3,60,75,70.5,74.76512162747714,74.7086532631507,52.05494534054576,49.50371202864817,67.17624007705787,13.095455816824316
2025-08-07 21:30:00,23,1,86,13,14,20,133,normal,21,30,21.5,0,133,1204,1720,280,60,80,0.3,60,75,70.5,72.28422304258206,74.76512162747714,74.7086532631507,52.05494534054576,73.9193326444033,1.416327902189784
2025-08-07 21:45:00,23,1,5,2,1,35,43,normal,21,45,21.75,0,43,5,175,35,60,80,0.3,60,80,74.0,77.61826511448098,72.28422304258206,74.76512162747714,74.7086532631507,74.8892032615134,2.669184968324324
2025-08-07 22:00:00,23,1,13,2,1,40,56,normal,22,0,22.0,0,56,13,520,40,60,80,0.3,60,75,70.5,74.44316714382629,77.61826511448098,72.28422304258206,74.76512162747714,74.78188510029645,2.683104283609974
2025-08-07 22:15:00,23,1,13,0,2,33,48,normal,22,15,22.25,0,48,26,429,66,60,80,0.3,60,80,74.0,78.79151597269052,74.44316714382629,77.61826511448098,72.28422304258206,76.95098274366593,2.249663020582012
2025-08-07 22:30:00,23,1,14,2,2,27,45,normal,22,30,22.5,0,45,28,378,54,60,80,0.3,60,80,74.0,74.72651423245439,78.79151597269052,74.44316714382629,77.61826511448098,75.9870657829904,2.432853683032115
2025-08-07 22:45:00,23,1,7,2,1,27,37,normal,22,45,22.75,0,37,7,189,27,60,80,0.3,60,80,74.0,74.63603265533392,74.72651423245439,78.79151597269052,74.44316714382629,76.05135428682628,2.373480835705434
2025-08-07 23:00:00,23,1,14,2,2,28,46,normal,23,0,23.0,0,46,28,392,56,60,80,0.3,60,80,74.0,75.1775036319304,74.63603265533392,74.72651423245439,78.79151597269052,74.84668350657292,0.29004860878571265
2025-08-07 23:15:00,23,1,7,1,0,29,37,normal,23,15,23.25,0,37,0,203,0,60,80,0.3,60,80,74.0,74.09998995422731,75.1775036319304,74.63603265533392,74.72651423245439,74.63784208049721,0.5387591177202675
2025-08-07 23:30:00,23,1,9,1,0,36,46,normal,23,30,23.5,0,46,0,324,0,60,80,0.3,60,80,74.0,76.60075767393658,74.09998995422731,75.1775036319304,74.63603265533392,75.29275042003144,1.2543608586102433
2025-08-07 23:45:00,23,1,7,1,0,27,35,normal,23,45,23.75,0,35,0,189,0,60,80,0.3,60,80,74.0,75.18673526963245,76.60075767393658,74.09998995422731,75.1775036319304,75.2958276325988,1.2539480271250907
2025-08-07 00:00:00,24,5,9,2,1,26,38,normal,0,0,0.0,1,38,9,234,26,60,80,0.3,60,80,74.0,77.57989021998252,75.18673526963245,76.60075767393658,74.09998995422731,76.45579438785053,1.2031452197608872
2025-08-07 00:15:00,24,5,14,1,2,34,51,normal,0,15,0.25,1,51,28,476,68,60,80,0.3,60,75,70.5,71.85151912542607,77.57989021998252,75.18673526963245,76.60075767393658,74.87271487168036,2.8770671624047637
2025-08-07 00:30:00,24,5,13,2,2,21,38,normal,0,30,0.5,1,38,26,273,42,60,80,0.3,60,80,74.0,77.71597683011642,71.85151912542607,77.57989021998252,75.18673526963245,75.71579539184167,3.3472530810732395
2025-08-07 00:45:00,24,5,6,0,0,21,27,normal,0,45,0.75,1,27,0,126,0,60,80,0.3,60,80,74.0,75.6730144372035,77.71597683011642,71.85151912542607,77.57989021998252,75.08017013091533,2.9768379736142903
2025-08-07 01:00:00,24,5,5,1,1,28,35,normal,1,0,1.0,1,35,5,140,28,60,80,0.3,60,80,74.0,77.81783823220816,75.6730144372035,77.71597683011642,71.85151912542607,77.06894316650937,1.2099821070113161
2025-08-07 01:15:00,24,5,14,0,0,31,45,normal,1,15,1.25,1,45,0,434,0,60,80,0.3,60,80,74.0,79.8769966865565,77.81783823220816,75.6730144372035,77.71597683011642,77.78928311865606,2.1021365878799356
2025-08-07 01:30:00,24,5,8,0,1,39,48,normal,1,30,1.5,1,48,8,312,39,60,80,0.3,60,80,74.0,79.48102907734743,79.8769966865565,77.81783823220816,75.6730144372035,79.05862133203738,1.0926365418125012
2025-08-07 01:45:00,24,5,6,2,2,24,34,normal,1,45,1.75,1,34,12,144,48,60,80,0.3,60,80,74.0,76.12037393831923,79.48102907734743,79.8769966865565,77.81783823220816,78.49279990074106,2.0640981801425107
2025-08-07 02:00:00,24,5,9,1,0,33,43,normal,2,0,2.0,1,43,0,297,0,60,80,0.3,60,80,74.0,77.98095709056501,76.12037393831923,79.48102907734743,79.8769966865565,77.86078670207723,1.6835472766077597
2025-08-07 02:15:00,24,5,11,1,2,40,54,normal,2,15,2.25,1,54,22,440,80,60,80,0.3,60,75,70.5,72.34254913070276,77.98095709056501,76.12037393831923,79.48102907734743,75.481293386529,2.8730174110540516
2025-08-07 02:30:00,24,5,15,0,2,22,39,normal,2,30,2.5,1,39,30,330,44,60,80,0.3,60,80,74.0,76.7426685811975,72.34254913070276,77.98095709056501,76.12037393831923,75.6887249341551,2.963276731730956
2025-08-07 02:45:00,24,5,5,2,0,39,46,normal,2,45,2.75,1,46,0,195,0,60,80,0.3,60,80,74.0,78.00867706929719,76.7426685811975,72.34254913070276,77.98095709056501,75.69796492706583,2.9740218136136747
2025-08-07 03:00:00,24,5,8,1,0,39,48,normal,3,0,3.0,1,48,0,312,0,60,80,0.3,60,80,74.0,74.28956513828167,78.00867706929719,76.7426685811975,72.34254913070276,76.34697026292547,1.890867858463585
2025-08-07 03:15:00,24,5,9,2,2,31,44,normal,3,15,3.25,1,44,18,279,62,60,80,0.3,60,80,74.0,79.16102601585094,74.28956513828167,78.00867706929719,76.7426685811975,77.15308940780994,2.545939012484662
2025-08-07 03:30:00,24,5,6,2,1,31,40,normal,3,30,3.5,1,40,6,186,31,60,80,0.3,60,80,74.0,78.34823706571926,79.16102601585094,74.28956513828167,78.00867706929719,77.26627607328398,2.6097437541429462
2025-08-07 03:45:00,24,5,6,2,0,39,47,normal,3,45,3.75,1,47,0,234,0,60,80,0.3,60,80,74.0,74.79296864516286,78.34823706571926,79.16102601585094,74.28956513828167,77.43407724224436,2.323090061867982
2025-08-07 04:00:00,24,5,78,0,2,17,97,low,4,0,4.0,1,97,156,1326,34,80,100,0.3,80,95,90.5,93.0118918374664,74.79296864516286,78.34823706571926,79.16102601585094,82.0510325161162,9.65739670834617
2025-08-07 04:15:00,24,5,77,7,6,28,118,normal,4,15,4.25,1,118,462,2156,168,60,80,0.3,60,75,70.5,73.36449846147455,93.0118918374664,74.79296864516286,78.34823706571926,80.38978631470128,10.954373219736803
2025-08-07 04:30:00,24,5,72,3,2,29,106,normal,4,30,4.5,1,106,144,2088,58,60,80,0.3,60,75,70.5,71.46287144093638,73.36449846147455,93.0118918374664,74.79296864516286,79.27975391329245,11.930329220424497
2025-08-07 04:45:00,24,5,87,2,3,21,113,normal,4,45,4.75,1,113,261,1827,63,60,80,0.3,60,75,70.5,71.52292732293093,71.46287144093638,73.36449846147455,93.0118918374664,72.11676574178063,1.0809853755209224
2025-08-07 05:00:00,24,5,50,5,2,17,74,low,5,0,5.0,1,74,100,850,34,80,100,0.3,80,95,90.5,94.75324508771142,71.52292732293093,71.46287144093638,73.36449846147455,79.24634795052624,13.429400425732869
2025-08-07 05:15:00,24,5,79,9,5,14,107,low,5,15,5.25,1,107,395,1106,70,80,100,0.3,80,95,90.5,91.88457436171646,94.75324508771142,71.52292732293093,71.46287144093638,86.05358225745294,12.66539646253357
2025-08-07 05:30:00,24,5,58,1,5,20,84,normal,5,30,5.5,1,84,290,1160,100,60,80,0.3,60,75,70.5,72.54131115080966,91.88457436171646,94.75324508771142,71.52292732293093,86.39304353341252,12.081398322751491
2025-08-07 05:45:00,24,5,94,12,16,8,130,normal,5,45,5.75,1,130,1504,752,128,60,80,0.3,60,75,70.5,73.37226597111986,72.54131115080966,91.88457436171646,94.75324508771142,79.26605049454867,10.935857530073442
2025-08-07 06:00:00,24,5,114,23,23,9,169,heavy,6,0,6.0,1,169,2622,1026,207,20,30,0.3,20,25,23.5,24.356318503464188,73.37226597111986,72.54131115080966,91.88457436171646,56.756631875131255,28.062570292384578
2025-08-07 06:15:00,24,5,94,24,23,6,147,normal,6,15,6.25,1,147,2162,564,138,60,80,0.3,60,75,70.5,73.58389991450703,24.356318503464188,73.37226597111986,72.54131115080966,57.10416146303036,28.360661330614462
2025-08-07 06:30:00,24,5,137,14,13,13,177,heavy,6,30,6.5,1,177,1781,1781,169,20,30,0.3,20,25,23.5,24.793456393006103,73.58389991450703,24.356318503464188,73.37226597111986,40.91122493699245,28.29621070078746
2025-08-07 06:45:00,24,5,80,17,24,10,131,normal,6,45,6.75,1,131,1920,800,240,60,80,0.3,60,75,70.5,74.99864208325107,24.793456393006103,73.58389991450703,24.356318503464188,57.79199946358807,28.58632990498783
2025-08-07 07:00:00,24,5,90,14,10,9,123,normal,7,0,7.0,1,123,900,810,90,60,80,0.7,60,75,64.5,66.61029734730188,74.99864208325107,24.793456393006103,73.58389991450703,55.46746527451969,26.893534492507097
2025-08-07 07:15:00,24,5,105,10,14,15,144,normal,7,15,7.25,1,144,1470,1575,210,60,80,0.7,60,75,64.5,65.71446836516559,66.61029734730188,74.99864208325107,24.793456393006103,69.10780259857286,5.121242014101281
2025-08-07 07:30:00,24,5,104,17,23,5,149,normal,7,30,7.5,1,149,2392,520,115,60,80,0.7,60,75,64.5,65.58370933340996,65.71446836516559,66.61029734730188,74.99864208325107,65.96949168195916,0.5587919171326351
2025-08-07 07:45:00,24,5,135,30,17,10,192,heavy,7,45,7.75,1,192,2295,1350,170,20,30,0.7,20,25,21.5,21.935747793921124,65.58370933340996,65.71446836516559,66.61029734730188,51.07797516416556,25.237993909092136
2025-08-07 08:00:00,24,5,118,25,18,9,170,heavy,8,0,8.0,1,170,2124,1062,162,20,30,0.7,20,25,21.5,21.52206409701312,21.935747793921124,65.58370933340996,65.71446836516559,36.347173741448074,25.3204273979592
2025-08-07 08:15:00,24,5,96,13,21,6,136,normal,8,15,8.25,1,136,2016,576,126,60,80,0.7,60,75,64.5,67.07688016504635,21.52206409701312,21.935747793921124,65.58370933340996,36.844897351993545,26.182482161873477
2025-08-07 08:30:00,24,5,142,13,11,10,176,heavy,8,30,8.5,1,176,1562,1420,110,20,30,0.7,20,25,21.5,23.332636887910617,67.07688016504635,21.52206409701312,21.935747793921124,37.31052704999004,25.79430899996086
2025-08-07 08:45:00,24,5,128,30,15,14,187,heavy,8,45,8.75,1,187,1920,1792,210,20,30,0.7,20,25,21.5,24.174790550467602,23.332636887910617,67.07688016504635,21.52206409701312,38.19476920114153,25.016185880272257
2025-08-07 09:00:00,24,5,80,11,22,9,122,normal,9,0,9.0,1,122,1760,720,198,60,80,0.7,60,75,64.5,71.92528908132347,24.174790550467602,23.332636887910617,67.07688016504635,39.810905506567245,27.81505941010695
2025-08-07 09:15:00,24,5,79,13,21,15,128,normal,9,15,9.25,1,128,1659,1185,315,60,80,0.3,60,75,70.5,71.38152979560377,71.92528908132347,24.174790550467602,23.332636887910617,55.82720314246496,27.41314166072054
2025-08-07 09:30:00,24,5,34,5,29,8,76,normal,9,30,9.5,1,76,986,272,232,60,80,0.3,60,75,70.5,70.91858299065656,71.38152979560377,71.92528908132347,24.174790550467602,71.40846728919462,0.503893351485111
2025-08-07 09:45:00,24,5,58,14,5,5,82,low,9,45,9.75,1,82,290,290,25,80,100,0.3,80,95,90.5,94.51166131222536,70.91858299065656,71.38152979560377,71.92528908132347,78.93725803282858,13.489814975307084
2025-08-07 10:00:00,24,5,42,6,23,17,88,normal,10,0,10.0,1,88,966,714,391,60,80,0.3,60,75,70.5,73.08113032063189,94.51166131222536,70.91858299065656,71.38152979560377,79.50379154117128,13.042096036959988
2025-08-07 10:15:00,24,5,63,9,19,18,109,normal,10,15,10.25,1,109,1197,1134,342,60,80,0.3,60,75,70.5,70.89773211912606,73.08113032063189,94.51166131222536,70.91858299065656,79.49684125066112,13.048962527245271
2025-08-07 10:30:00,24,5,62,9,18,12,101,normal,10,30,10.5,1,101,1116,744,216,60,80,0.3,60,75,70.5,71.73589211667304,70.89773211912606,73.08113032063189,94.51166131222536,71.90491818547702,1.1014691487008925
2025-08-07 10:45:00,24,5,44,7,11,32,94,normal,10,45,10.75,1,94,484,1408,352,60,80,0.3,60,75,70.5,72.04187792305846,71.73589211667304,70.89773211912606,73.08113032063189,71.5585007196192,0.5923412749245981
2025-08-07 11:00:00,24,5,49,4,5,29,87,normal,11,0,11.0,1,87,245,1421,145,60,80,0.3,60,75,70.5,72.51476614898648,72.04187792305846,71.73589211667304,70.89773211912606,72.097512062906,0.3924061132221544
2025-08-07 11:15:00,24,5,67,10,1,33,111,normal,11,15,11.25,1,111,67,2211,33,60,80,0.3,60,75,70.5,73.10065417990832,72.51476614898648,72.04187792305846,71.73589211667304,72.5524327506511,0.5303921852568406
2025-08-07 11:30:00,24,5,68,5,0,34,107,normal,11,30,11.5,1,107,0,2312,0,60,80,0.3,60,75,70.5,74.39513955965077,73.10065417990832,72.51476614898648,72.04187792305846,73.33685329618187,0.9621816656863917
2025-08-07 11:45:00,24,5,23,5,10,32,70,normal,11,45,11.75,1,70,230,736,320,60,80,0.3,60,75,70.5,71.85499103547878,74.39513955965077,73.10065417990832,72.51476614898648,73.11692825834596,1.2701524575571608
2025-08-07 12:00:00,24,5,69,5,2,33,109,normal,12,0,12.0,1,109,138,2277,66,60,80,0.3,60,75,70.5,71.34257337391377,71.85499103547878,74.39513955965077,73.10065417990832,72.53090132301445,1.6346807386083662
2025-08-07 12:15:00,24,5,37,9,2,34,82,normal,12,15,12.25,1,82,74,1258,68,60,80,0.3,60,75,70.5,73.36975669865754,71.34257337391377,71.85499103547878,74.39513955965077,72.18910703601671,1.0540840499670736
2025-08-07 12:30:00,24,5,24,1,6,30,61,normal,12,30,12.5,1,61,144,720,180,60,80,0.3,60,75,70.5,73.36847317978268,73.36975669865754,71.34257337391377,71.85499103547878,72.69360108411801,1.170024494257894
2025-08-07 12:45:00,24,5,60,1,4,29,94,normal,12,45,12.75,1,94,240,1740,116,60,80,0.3,60,75,70.5,74.31512224788531,73.36847317978268,73.36975669865754,71.34257337391377,73.6844507087752,0.5461779513502572
2025-08-07 13:00:00,24,5,59,10,29,18,116,high,13,0,13.0,1,116,1711,1062,522,30,60,0.3,30,55,47.5,49.905959950760995,74.31512224788531,73.36847317978268,73.36975669865754,65.86318512614301,13.827465877300986
2025-08-07 13:15:00,24,5,69,4,20,14,107,normal,13,15,13.25,1,107,1380,966,280,60,80,0.3,60,75,70.5,73.00234692206297,49.905959950760995,74.31512224788531,73.36847317978268,65.74114304023644,13.729370428826401
2025-08-07 13:30:00,24,5,7,11,1,12,31,low,13,30,13.5,1,31,7,84,12,80,100,0.3,80,100,94.0,99.87618246586895,73.00234692206297,49.905959950760995,74.31512224788531,74.26149644623098,25.008895971144216
2025-08-07 13:45:00,24,5,20,13,16,10,59,normal,13,45,13.75,1,59,320,200,160,60,80,0.3,60,75,70.5,73.62628438220483,99.87618246586895,73.00234692206297,49.905959950760995,82.16827125671226,15.33867380291001
2025-08-07 14:00:00,24,5,61,16,1,14,92,low,14,0,14.0,1,92,61,854,14,80,100,0.3,80,95,90.5,94.53574971495942,73.62628438220483,99.87618246586895,73.00234692206297,89.34607218767775,13.873134180082367
2025-08-07 14:15:00,24,5,42,17,11,30,100,normal,14,15,14.25,1,100,462,1260,330,60,80,0.3,60,75,70.5,70.50962615861096,94.53574971495942,73.62628438220483,99.87618246586895,79.55722008525841,13.065054612268183
2025-08-07 14:30:00,24,5,28,11,32,14,85,normal,14,30,14.5,1,85,896,392,448,60,80,0.3,60,75,70.5,71.49889517351329,70.50962615861096,94.53574971495942,73.62628438220483,78.84809034902791,13.594912856730227
